PRISM Time Series Data
Location:  Lat: 44.0422   Lon: -116.9253   Elev: 662m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1997-10-01 - 2018-09-30
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2023-Jan-27
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1997-10-30,0.94,6.6,10.4,14.2,6.2,0.53,7.82
1997-10-31,0.05,6.1,13.4,20.6,7.5,0.89,15.25
1997-11-01,0.00,-1.7,7.7,17.2,1.2,0.32,12.16
1997-11-02,0.00,-2.9,6.2,15.3,-0.8,0.16,10.41
1997-11-03,0.00,-2.5,6.1,14.7,-0.7,0.30,10.62
1997-11-04,0.00,-1.9,4.8,11.5,-0.5,0.32,6.85
1997-11-05,0.00,-2.5,6.9,16.2,0.6,0.26,10.92
1997-11-06,0.00,-0.8,8.8,18.4,1.8,0.37,13.44
1997-11-07,1.31,1.1,9.6,18.0,2.9,0.64,12.57
1997-11-08,0.03,3.3,8.8,14.3,7.2,0.20,4.54
1997-11-09,0.00,-0.5,5.7,12.0,4.4,0.00,4.77
1997-11-10,0.00,-2.7,4.8,12.3,2.0,0.01,5.78
1997-11-11,0.00,-3.6,4.4,12.3,-0.5,0.03,8.01
1997-11-12,0.00,-3.4,4.0,11.4,-1.6,0.27,7.59
1997-11-13,0.00,-5.5,3.4,12.2,-2.7,0.11,7.26
1997-11-14,0.00,-6.7,1.7,10.2,-3.1,0.11,6.68
1997-11-15,0.00,-7.1,1.3,9.7,-4.7,0.11,7.63
1997-11-16,0.00,-6.7,1.2,9.1,-9.3,0.63,8.52
1997-11-17,1.14,-0.7,4.9,10.5,-4.7,0.83,8.40
1997-11-18,0.00,-1.0,5.4,11.7,0.9,0.24,6.76
1997-11-19,3.28,-1.9,3.8,9.5,0.7,0.31,5.55
1997-11-20,1.24,2.1,5.2,8.4,3.3,0.23,3.64
1997-11-21,0.00,2.4,6.7,11.0,1.9,0.40,6.25
1997-11-22,0.40,-4.0,3.4,10.8,-0.2,0.14,6.95
1997-11-23,0.56,-2.8,2.5,7.7,-1.1,0.18,4.90
1997-11-24,0.36,1.8,6.0,10.2,2.4,0.27,4.36
1997-11-25,18.55,2.3,6.2,10.2,4.3,0.02,4.27
1997-11-26,0.00,0.5,5.6,10.8,0.3,0.07,7.79
1997-11-27,0.85,-0.1,2.1,4.3,1.3,0.00,1.51
1997-11-28,0.00,-1.6,4.8,11.2,1.7,0.01,5.83
1997-11-29,0.00,-1.9,4.1,10.1,0.9,0.04,4.72
1997-11-30,0.00,-1.5,3.3,8.1,0.6,0.02,3.78
1997-12-01,0.00,-1.2,2.6,6.4,0.5,0.16,2.82
1997-12-02,0.00,-4.8,3.0,10.8,-2.8,0.34,7.33
1997-12-03,0.00,-6.5,0.6,7.7,-4.3,0.14,5.49
1997-12-04,0.00,-7.1,-0.9,5.4,-4.9,0.14,4.25
1997-12-05,0.00,-7.6,-0.6,6.5,-5.3,0.12,5.01
1997-12-06,0.00,-8.1,-2.3,3.4,-4.9,0.03,2.99
1997-12-07,0.45,-4.7,-0.0,4.6,-3.2,0.14,3.48
1997-12-08,7.55,-0.4,2.1,4.6,0.1,0.05,1.90
1997-12-09,0.52,-1.8,1.3,4.4,-1.9,0.50,2.74
1997-12-10,0.00,-6.4,-0.9,4.7,-4.7,0.20,3.95
1997-12-11,0.00,-6.9,-2.2,2.6,-4.7,0.14,2.45
1997-12-12,0.00,-7.4,-2.9,1.6,-4.9,0.04,2.12
1997-12-13,0.00,-7.9,-2.7,2.5,-5.7,0.06,2.48
1997-12-14,0.00,-7.7,-3.4,0.9,-6.9,0.25,2.61
1997-12-15,0.47,-3.2,-0.3,2.6,-4.0,0.41,2.89
1997-12-16,10.66,-3.2,0.8,4.9,-1.2,0.11,2.86
1997-12-17,7.21,1.1,3.5,6.0,1.8,0.28,2.02
1997-12-18,0.00,-0.5,3.1,6.7,1.2,0.00,2.99
1997-12-19,0.00,-5.6,0.0,5.7,-4.2,0.45,4.25
1997-12-20,0.00,-5.9,-1.0,3.8,-5.8,0.39,3.94
1997-12-21,0.00,-5.3,-1.3,2.6,-5.4,0.07,3.59
1997-12-22,0.00,-6.7,-1.3,4.2,-5.4,0.17,4.22
1997-12-23,0.00,-6.2,-1.2,3.8,-7.3,0.44,5.15
1997-12-24,0.00,-6.1,-3.0,0.1,-6.1,0.27,1.87
1997-12-25,0.00,-8.3,-1.4,5.4,-5.6,0.23,4.68
1997-12-26,0.00,-7.9,-2.1,3.8,-6.9,0.28,4.07
1997-12-27,0.00,-6.6,-2.2,2.1,-6.8,0.38,3.09
1997-12-28,0.00,-5.7,-1.0,3.6,-5.3,0.27,3.35
1997-12-29,0.00,-2.9,0.7,4.2,-2.7,0.50,3.26
1997-12-30,0.00,-5.3,1.8,8.8,-2.4,0.10,4.84
1997-12-31,0.00,-5.7,-1.1,3.4,-3.0,0.06,1.23
1998-01-01,0.00,-5.7,0.0,5.8,-2.6,0.05,3.15
1998-01-02,0.00,-3.7,-0.8,2.1,-1.2,0.03,0.49
1998-01-03,7.03,-0.9,2.4,5.6,1.4,0.02,1.92
1998-01-04,0.00,0.9,3.6,6.3,1.0,0.16,3.24
1998-01-05,0.00,-3.3,1.9,7.1,-2.0,0.60,4.72
1998-01-06,0.00,-4.6,0.8,6.2,-4.6,0.32,5.00
1998-01-07,2.87,-4.3,-1.0,2.3,-4.1,0.32,2.89
1998-01-08,0.36,-3.4,0.0,3.5,-0.1,0.00,1.10
1998-01-09,0.00,-9.1,-3.5,2.2,-3.9,0.00,1.90
1998-01-10,1.74,-7.7,-4.8,-1.9,-6.0,0.10,1.31
1998-01-11,5.15,-3.4,-2.0,-0.5,-2.2,0.06,0.55
1998-01-12,3.11,-8.1,-3.6,0.8,-4.0,0.05,1.17
1998-01-13,5.59,-8.8,-3.9,1.1,-3.9,0.06,0.99
1998-01-14,0.00,-7.4,-2.1,3.1,-3.3,0.03,1.44
1998-01-15,7.75,-2.4,0.7,3.7,0.2,0.07,1.53
1998-01-16,0.00,-3.0,0.3,3.6,-0.3,0.01,0.81
1998-01-17,10.98,-2.2,0.2,2.7,-0.2,0.03,0.60
1998-01-18,0.00,-0.4,4.6,9.6,0.6,0.01,5.82
1998-01-19,5.40,0.8,5.3,9.7,1.0,0.15,4.93
1998-01-20,1.41,-0.2,3.6,7.3,1.1,0.09,4.09
1998-01-21,0.00,-4.3,1.0,6.2,-1.0,0.02,3.80
1998-01-22,4.24,-4.1,-0.0,4.1,-1.4,0.05,2.35
1998-01-23,0.56,-0.1,2.2,4.4,1.6,0.01,1.30
1998-01-24,0.22,0.4,4.6,8.7,1.9,0.06,3.70
1998-01-25,0.04,-1.4,3.0,7.4,1.2,0.01,3.16
1998-01-26,0.00,-0.9,4.1,9.0,1.5,0.09,4.15
1998-01-27,2.29,1.7,6.0,10.4,3.5,0.00,4.68
1998-01-28,0.00,-1.1,4.5,10.1,2.8,0.00,4.25
1998-01-29,0.00,-1.8,4.4,10.6,1.0,0.01,5.19
1998-01-30,1.83,-0.1,3.3,6.7,1.6,0.04,2.88
1998-01-31,0.00,-3.2,3.3,9.7,0.1,0.14,5.70
1998-02-01,0.00,-4.1,2.1,8.2,-1.3,0.10,4.61
1998-02-02,2.14,-1.6,2.7,6.9,0.0,0.34,4.11
1998-02-03,0.20,0.7,5.1,9.5,2.3,0.19,4.13
1998-02-04,0.00,4.7,8.0,11.3,4.2,0.94,5.07
1998-02-05,1.02,-2.2,4.1,10.4,2.4,0.03,4.56
1998-02-06,0.00,-1.7,2.9,7.4,1.4,0.00,2.71
1998-02-07,0.00,2.6,5.9,9.3,2.2,0.91,4.27
1998-02-08,2.41,4.6,9.6,14.6,3.2,0.87,10.22
1998-02-09,0.74,-1.5,4.4,10.2,1.8,0.29,5.20
1998-02-10,0.00,-3.6,3.3,10.3,-1.9,0.17,7.43
1998-02-11,2.71,-1.2,2.5,6.2,-0.3,0.18,3.96
1998-02-12,0.00,-0.3,4.1,8.5,0.9,0.04,4.58
1998-02-13,6.76,0.2,2.6,4.9,0.8,0.14,2.78
1998-02-14,0.00,-0.4,4.7,9.8,0.8,0.11,5.75
1998-02-15,7.56,-0.5,3.0,6.5,1.4,0.03,2.13
1998-02-16,0.00,-1.6,3.9,9.4,-0.1,0.08,4.93
1998-02-17,0.00,-3.2,2.9,9.0,-1.6,0.38,5.97
1998-02-18,0.00,-1.0,3.7,8.3,0.9,0.11,4.16
1998-02-19,0.00,-1.0,4.9,10.7,-0.4,0.08,6.78
1998-02-20,0.00,0.1,5.1,10.0,-0.9,0.90,6.67
1998-02-21,0.00,3.4,7.3,11.1,1.3,1.36,6.34
1998-02-22,2.00,-0.9,5.1,11.0,0.8,0.70,7.07
1998-02-23,0.00,-3.3,3.5,10.3,-1.5,0.20,7.22
1998-02-24,5.63,-3.5,3.7,10.8,-1.3,0.09,7.86
1998-02-25,0.38,-3.1,2.4,7.9,-2.9,0.01,6.20
1998-02-26,1.89,-4.4,1.2,6.8,-2.8,0.03,5.47
1998-02-27,0.00,-6.1,0.3,6.8,-5.1,0.16,5.91
1998-02-28,0.00,-5.8,0.9,7.7,-5.8,0.32,6.86
1998-03-01,0.00,-4.1,1.3,6.7,-2.8,0.32,5.21
1998-03-02,1.16,1.2,4.5,7.7,1.6,0.36,3.64
1998-03-03,3.46,0.6,5.0,9.4,3.2,0.10,3.05
1998-03-04,0.00,-1.6,3.4,8.4,-3.0,0.30,6.92
1998-03-05,0.01,-3.9,1.8,7.4,-2.5,0.09,5.78
1998-03-06,0.00,-3.8,1.8,7.4,-3.0,0.20,5.80
1998-03-07,0.00,-4.9,1.8,8.4,-5.3,0.63,6.84
1998-03-08,0.00,-4.7,0.9,6.4,-6.9,0.82,6.14
1998-03-09,3.68,-0.6,2.8,6.1,0.1,0.04,3.25
1998-03-10,0.00,0.2,4.4,8.5,1.4,0.15,4.14
1998-03-11,0.00,0.2,6.2,12.1,1.3,0.12,7.06
1998-03-12,0.00,-0.4,8.4,17.2,1.9,0.21,11.84
1998-03-13,0.00,0.0,9.7,19.4,1.5,0.32,14.90
1998-03-14,0.00,1.7,10.6,19.5,1.5,0.50,15.33
1998-03-15,0.00,2.0,10.9,19.8,2.1,0.65,14.88
1998-03-16,0.09,2.8,10.0,17.3,4.5,0.23,9.47
1998-03-17,0.00,0.5,9.0,17.5,-0.2,0.23,13.51
1998-03-18,0.00,-1.3,5.6,12.4,-4.2,1.08,10.00
1998-03-19,0.00,-2.9,5.6,14.1,-4.3,0.73,11.59
1998-03-20,0.00,-2.2,7.0,16.2,-3.4,0.87,13.62
1998-03-21,0.00,-1.2,8.9,19.1,-0.8,0.79,15.99
1998-03-22,2.14,4.4,11.2,18.1,2.6,0.90,13.74
1998-03-23,6.60,8.6,12.2,15.8,10.1,0.32,4.31
1998-03-24,2.90,7.8,13.5,19.2,9.1,0.34,11.76
1998-03-25,1.00,7.4,12.4,17.4,7.1,0.44,10.08
1998-03-26,0.24,2.7,9.2,15.7,5.8,0.09,7.96
1998-03-27,0.01,2.2,6.4,10.6,2.2,0.18,6.40
1998-03-28,0.00,0.7,5.7,10.8,-3.2,1.30,8.63
1998-03-29,0.00,-1.4,4.7,10.7,-5.0,1.03,8.29
1998-03-30,0.00,1.9,8.1,14.3,-6.9,3.70,11.93
1998-03-31,0.00,0.8,7.6,14.3,-6.6,1.80,12.67
1998-04-01,0.00,0.9,8.1,15.3,-0.9,1.18,12.11
1998-04-02,0.00,4.3,8.6,12.9,3.5,1.02,7.15
1998-04-03,0.00,2.9,10.0,17.1,2.6,0.64,12.07
1998-04-04,14.12,3.5,8.5,13.4,3.7,0.43,7.36
1998-04-05,1.84,4.0,7.7,11.4,4.7,0.14,4.41
1998-04-06,0.64,1.1,7.6,14.1,2.2,0.25,9.39
1998-04-07,0.00,1.4,7.6,13.8,2.9,0.17,9.02
1998-04-08,0.32,1.4,7.4,13.5,1.5,0.54,8.20
1998-04-09,0.73,2.1,7.7,13.3,0.7,0.62,9.38
1998-04-10,0.53,5.4,10.6,15.8,4.0,0.82,10.40
1998-04-11,0.00,3.6,10.9,18.2,3.3,0.62,13.62
1998-04-12,0.00,1.9,8.4,14.9,-1.0,0.69,10.93
1998-04-13,0.00,0.1,6.2,12.2,-5.1,1.14,10.59
1998-04-14,0.98,0.3,5.7,11.0,0.6,0.36,7.18
1998-04-15,0.00,-0.4,6.1,12.7,-0.7,0.37,9.27
1998-04-16,0.00,0.4,6.1,11.8,0.6,0.24,7.07
1998-04-17,0.00,0.4,7.9,15.4,-2.2,1.14,12.14
1998-04-18,0.00,0.6,8.3,15.9,-2.4,1.35,12.57
1998-04-19,0.00,0.0,8.0,16.0,0.0,0.86,12.35
1998-04-20,0.00,2.5,10.5,18.5,2.8,0.96,13.35
1998-04-21,0.00,2.4,12.2,22.0,2.2,0.79,19.80
1998-04-22,0.00,5.1,15.5,25.8,4.1,1.27,24.97
1998-04-23,0.74,10.7,18.4,26.2,6.8,1.91,23.54
1998-04-24,7.06,8.1,15.1,22.0,8.2,0.31,13.60
1998-04-25,0.00,2.9,9.2,15.5,0.2,1.25,11.10
1998-04-26,0.00,1.3,8.4,15.6,-2.7,1.43,13.27
1998-04-27,0.00,2.5,11.2,19.9,-0.1,1.68,17.12
1998-04-28,0.00,5.8,15.2,24.6,3.7,1.59,23.38
1998-04-29,0.00,5.7,15.7,25.7,5.1,1.07,24.78
1998-04-30,0.00,5.8,16.8,27.8,4.7,1.32,30.89
1998-05-01,0.00,6.6,17.9,29.2,5.6,1.72,31.66
1998-05-02,0.00,9.4,19.6,29.8,5.8,2.80,32.29
1998-05-03,0.00,11.3,18.9,26.4,7.2,3.27,24.50
1998-05-04,0.00,9.3,18.2,27.0,4.7,1.63,28.76
1998-05-05,0.44,8.5,17.1,25.6,9.0,0.62,21.56
1998-05-06,0.00,9.6,17.0,24.4,9.4,0.51,18.99
1998-05-07,0.00,11.0,18.9,26.8,9.8,1.35,23.72
1998-05-08,0.00,11.7,20.3,28.9,8.7,1.60,30.11
1998-05-09,14.03,10.0,18.1,26.2,8.0,1.27,25.13
1998-05-10,4.09,9.6,14.7,19.7,7.9,2.25,11.76
1998-05-11,13.56,10.5,15.1,19.7,10.0,0.65,11.91
1998-05-12,0.45,9.1,13.8,18.5,9.7,0.15,9.52
1998-05-13,11.02,9.4,13.2,17.1,8.9,0.41,8.86
1998-05-14,2.60,9.3,13.8,18.3,8.4,0.36,9.98
1998-05-15,0.52,4.7,10.0,15.3,6.5,0.15,9.09
1998-05-16,0.00,6.0,10.8,15.5,5.4,0.32,9.01
1998-05-17,0.83,6.4,9.9,13.5,6.7,0.41,5.22
1998-05-18,0.35,3.2,9.9,16.5,3.8,0.31,11.50
1998-05-19,0.00,4.7,11.7,18.7,3.8,0.62,14.91
1998-05-20,0.00,6.8,14.8,22.9,6.3,1.02,18.93
1998-05-21,0.47,9.1,16.2,23.2,4.2,1.78,19.84
1998-05-22,34.90,6.8,9.0,11.2,6.3,0.04,5.17
1998-05-23,2.98,7.0,10.0,12.9,7.9,0.01,4.39
1998-05-24,0.91,8.3,14.9,21.4,9.5,0.06,14.02
1998-05-25,5.09,10.6,17.2,23.8,11.0,0.24,16.81
1998-05-26,17.91,8.6,11.2,13.8,8.4,0.10,2.73
1998-05-27,10.56,5.9,8.1,10.2,5.6,0.25,3.60
1998-05-28,3.74,4.1,9.6,15.2,4.9,0.10,8.14
1998-05-29,0.00,5.3,14.2,23.1,7.3,0.52,17.71
1998-05-30,3.01,9.1,14.0,19.0,4.9,1.23,13.52
1998-05-31,0.82,7.2,12.8,18.4,7.4,0.88,12.93
1998-06-01,0.00,5.4,13.8,22.2,7.1,0.22,18.26
1998-06-02,0.00,7.6,17.9,28.2,10.0,0.64,25.65
1998-06-03,0.00,11.5,17.5,23.5,8.9,1.91,17.95
1998-06-04,0.00,9.6,15.9,22.3,7.6,1.53,15.72
1998-06-05,0.09,9.0,17.0,25.0,5.4,1.58,24.16
1998-06-06,0.00,10.5,17.3,24.1,8.6,0.96,19.57
1998-06-07,0.00,8.3,15.6,22.8,8.5,0.24,17.05
1998-06-08,0.46,10.1,17.6,25.1,8.1,1.25,21.21
1998-06-09,0.41,10.3,18.1,25.9,8.0,2.48,23.28
1998-06-10,0.00,8.5,17.5,26.5,6.6,1.31,27.54
1998-06-11,0.00,10.6,18.6,26.5,10.2,1.52,22.24
1998-06-12,0.60,12.6,20.1,27.6,11.9,1.17,24.22
1998-06-13,0.00,11.5,19.8,28.1,12.3,0.63,23.13
1998-06-14,0.00,11.9,20.1,28.4,7.8,1.26,29.26
1998-06-15,0.00,12.2,19.3,26.4,5.9,4.06,26.02
1998-06-16,0.00,7.3,16.5,25.7,4.9,2.51,24.63
1998-06-17,0.00,8.4,14.3,20.3,3.8,3.13,15.30
1998-06-18,0.00,12.2,19.3,26.5,7.4,2.99,25.03
1998-06-19,0.00,11.5,20.8,30.2,7.7,3.80,33.35
1998-06-20,0.00,9.3,15.8,22.3,5.7,1.57,17.40
1998-06-21,0.00,8.2,17.2,26.2,5.7,1.09,27.39
1998-06-22,0.00,12.2,20.7,29.2,7.8,2.12,32.22
1998-06-23,0.10,10.6,19.5,28.4,9.9,0.82,27.27
1998-06-24,0.00,11.3,19.1,26.9,10.9,1.20,22.84
1998-06-25,6.03,13.4,19.0,24.6,13.6,0.38,17.28
1998-06-26,1.60,10.3,16.7,23.1,10.5,0.22,16.84
1998-06-27,0.12,5.1,12.3,19.5,6.3,0.21,13.90
1998-06-28,0.00,7.4,15.7,24.1,6.5,0.33,21.61
1998-06-29,0.00,10.4,20.3,30.3,9.0,2.02,34.33
1998-06-30,0.00,13.3,23.5,33.6,11.3,2.89,41.53
1998-07-01,0.00,14.8,24.8,34.7,11.4,3.99,41.53
1998-07-02,0.00,15.5,24.8,34.1,11.6,4.22,40.81
1998-07-03,2.37,17.0,26.0,35.0,12.8,4.64,41.49
1998-07-04,0.32,13.1,19.8,26.6,14.3,1.01,17.00
1998-07-05,11.38,13.0,22.0,31.0,14.0,0.57,28.54
1998-07-06,0.00,14.5,23.3,32.2,13.7,1.40,33.51
1998-07-07,0.00,15.1,24.0,32.9,13.8,2.09,35.68
1998-07-08,0.00,16.6,26.1,35.5,14.8,2.81,42.19
1998-07-09,0.11,16.7,26.5,36.2,14.0,2.98,42.84
1998-07-10,0.00,17.9,26.8,35.8,14.9,4.94,40.21
1998-07-11,0.31,15.8,25.6,35.3,15.1,2.12,41.99
1998-07-12,0.00,14.3,23.1,31.9,12.0,2.36,33.74
1998-07-13,0.00,14.4,23.9,33.4,12.6,3.10,36.19
1998-07-14,0.00,17.0,25.5,33.9,11.3,5.60,41.24
1998-07-15,0.00,15.5,25.4,35.4,12.9,3.25,43.14
1998-07-16,0.00,18.7,28.1,37.5,13.2,6.07,51.77
1998-07-17,0.00,17.3,28.1,38.9,12.4,5.14,57.98
1998-07-18,0.00,15.8,28.1,40.4,12.5,4.10,60.69
1998-07-19,0.00,19.5,29.0,38.4,11.5,7.99,54.47
1998-07-20,0.00,17.1,27.6,38.1,10.9,6.56,53.34
1998-07-21,0.00,16.3,27.1,37.9,9.4,6.93,54.14
1998-07-22,0.00,16.8,27.9,39.0,8.8,7.91,59.40
1998-07-23,0.00,18.1,28.6,39.2,9.7,9.42,59.41
1998-07-24,0.00,20.0,28.4,36.8,11.6,10.10,48.17
1998-07-25,0.00,19.7,28.3,36.8,13.1,5.54,47.52
1998-07-26,0.00,18.8,28.4,38.0,14.2,5.47,52.85
1998-07-27,0.00,18.4,28.9,39.4,15.3,4.97,56.85
1998-07-28,0.00,19.0,29.3,39.7,14.6,4.48,55.63
1998-07-29,0.00,17.3,27.6,37.9,13.8,3.01,50.65
1998-07-30,2.13,18.8,28.0,37.2,14.7,4.05,46.93
1998-07-31,4.82,16.2,25.3,34.5,14.9,1.54,35.17
1998-08-01,0.00,15.2,22.7,30.2,14.0,0.89,25.72
1998-08-02,0.00,16.6,23.8,31.0,14.3,2.98,29.06
1998-08-03,0.00,16.7,25.6,34.5,13.6,3.82,41.69
1998-08-04,0.00,15.5,26.0,36.4,13.5,2.83,47.98
1998-08-05,0.00,16.7,27.5,38.3,13.5,4.03,54.38
1998-08-06,0.00,17.2,28.9,40.6,11.8,5.28,63.53
1998-08-07,0.00,17.9,27.1,36.3,10.1,9.81,46.31
1998-08-08,0.00,15.1,25.1,35.1,6.1,7.99,46.22
1998-08-09,0.00,13.2,24.1,35.1,4.7,6.12,50.29
1998-08-10,0.00,13.8,25.4,37.1,9.9,5.77,53.72
1998-08-11,0.00,17.2,26.5,35.9,11.4,6.93,45.87
1998-08-12,0.00,15.7,26.4,37.2,9.6,5.91,52.04
1998-08-13,0.00,16.4,27.2,37.9,10.6,5.69,54.54
1998-08-14,0.00,17.2,28.2,39.2,12.1,5.82,59.30
1998-08-15,0.00,17.0,27.8,38.6,11.5,5.27,55.91
1998-08-16,0.00,16.6,26.8,37.1,9.4,8.11,47.68
1998-08-17,0.00,15.7,23.3,30.8,6.0,8.59,35.27
1998-08-18,0.00,13.8,21.9,29.9,4.1,7.66,32.44
1998-08-19,0.00,11.7,20.9,30.1,3.4,5.34,35.66
1998-08-20,0.00,11.1,22.1,33.1,5.8,4.44,41.87
1998-08-21,0.00,13.1,24.0,35.0,7.2,4.26,47.73
1998-08-22,0.00,12.8,23.4,34.0,8.4,4.11,43.76
1998-08-23,0.00,12.8,23.1,33.4,8.9,2.92,41.56
1998-08-24,0.00,12.1,20.8,29.5,7.8,2.99,32.19
1998-08-25,0.00,9.6,19.7,29.9,5.8,1.91,35.12
1998-08-26,0.00,9.6,21.3,33.1,6.1,3.13,41.22
1998-08-27,0.00,13.6,22.8,32.1,7.8,5.66,37.35
1998-08-28,0.00,11.3,22.4,33.6,8.0,2.71,43.76
1998-08-29,0.00,10.5,23.2,35.8,8.6,3.04,47.40
1998-08-30,0.00,11.6,24.4,37.2,7.7,3.07,52.42
1998-08-31,0.00,15.4,25.6,35.8,7.5,7.97,46.76
1998-09-01,0.00,12.9,24.5,36.2,9.2,3.00,50.91
1998-09-02,0.00,11.8,24.3,36.9,9.2,2.39,51.90
1998-09-03,0.00,11.7,24.6,37.6,10.3,2.11,51.97
1998-09-04,0.00,11.9,24.8,37.8,9.9,2.03,53.62
1998-09-05,0.00,14.0,25.4,36.8,11.2,6.02,47.98
1998-09-06,0.00,19.0,24.7,30.4,13.2,4.97,29.25
1998-09-07,0.00,18.0,26.2,34.5,16.5,2.82,36.15
1998-09-08,0.04,18.2,26.7,35.2,16.2,3.27,38.05
1998-09-09,3.18,14.8,23.1,31.3,16.7,0.19,28.20
1998-09-10,3.45,15.2,17.9,20.7,15.6,0.12,6.61
1998-09-11,0.00,12.5,18.7,24.9,12.6,0.96,17.58
1998-09-12,0.00,12.2,19.6,27.1,12.0,1.29,21.36
1998-09-13,0.00,12.5,21.1,29.7,12.2,1.56,28.18
1998-09-14,0.00,11.0,20.6,30.1,10.1,1.03,31.70
1998-09-15,0.00,10.4,20.9,31.3,10.7,1.10,33.53
1998-09-16,0.00,11.9,22.7,33.4,13.2,1.55,36.09
1998-09-17,0.00,13.7,24.0,34.2,11.1,2.30,42.58
1998-09-18,0.00,13.4,23.6,33.7,9.6,3.37,39.55
1998-09-19,0.00,10.6,17.8,24.9,5.7,2.88,23.96
1998-09-20,0.00,7.6,14.6,21.6,6.7,1.58,15.48
1998-09-21,0.00,7.4,14.4,21.3,6.3,1.55,16.29
1998-09-22,0.00,7.4,15.7,24.1,6.8,1.04,20.82
1998-09-23,0.00,6.8,15.9,25.0,6.7,0.92,21.59
1998-09-24,0.00,6.2,16.2,26.2,6.1,0.97,24.40
1998-09-25,1.16,5.9,17.0,28.1,6.4,0.97,28.99
1998-09-26,14.15,9.0,13.8,18.6,10.9,0.00,9.01
1998-09-27,0.00,8.0,15.4,22.8,9.3,0.32,17.30
1998-09-28,0.00,7.8,16.6,25.5,9.7,0.53,21.22
1998-09-29,0.00,8.5,18.0,27.5,10.0,0.50,24.60
1998-09-30,0.00,8.8,18.8,28.9,7.5,1.11,31.42
1998-10-01,0.00,8.4,18.4,28.4,7.4,0.96,29.48
1998-10-02,0.84,8.4,17.7,26.9,9.3,0.87,23.29
1998-10-03,0.00,5.5,12.2,19.0,2.6,1.46,16.17
1998-10-04,0.00,5.2,11.8,18.4,1.3,2.05,14.95
1998-10-05,0.00,1.8,9.9,18.0,1.2,0.94,14.65
1998-10-06,0.00,0.5,9.5,18.5,0.2,0.65,15.27
1998-10-07,0.00,1.3,10.8,20.2,2.3,0.67,15.43
1998-10-08,0.00,4.8,15.1,25.5,2.8,1.39,25.08
1998-10-09,0.00,4.0,13.3,22.6,2.7,1.22,19.78
1998-10-10,0.00,4.1,12.1,20.0,1.0,1.38,16.05
1998-10-11,0.00,0.6,8.7,16.7,0.2,0.86,13.11
